"Date-Time","Call-Incident Type","Incident No.","Full Address"
"08/04/2014 00:06:46","1194B","2014-00045363","JONES ST/SIXTH ST"
"08/04/2014 00:14:28","1194B","2014-00045364","ASHBY AVE/ADELINE ST"
"08/04/2014 00:23:02","415E","2014-00045367","1200 BLOCK HEARST AVE"
"08/04/2014 00:28:24","AID","2014-00045365","2000 BLOCK VIRGINIA ST"
"08/04/2014 00:40:01","T","2014-00045368","UNIVERSITY AVE/TENTH ST"
"08/04/2014 00:44:52","415E","2014-00045369","2500 BLOCK BENVENUE AVE"
"08/04/2014 00:48:50","10852","2014-00045372","1000 BLOCK BANCROFT WAY"
"08/04/2014 00:51:25","1194","2014-00045370","SHATTUCK AVE/KITTREDGE ST"
"08/04/2014 00:58:11","SEC","2014-00045371"," / "
"08/04/2014 01:04:27","REPO",,"1300 BLOCK PARKER ST"
"08/04/2014 01:10:49","FLAG","2014-00045373","DURANT AVE/TELEGRAPH AVE"
"08/04/2014 01:21:25","T","2014-00045374","FULTON ST/BANCROFT WAY"
"08/04/2014 01:25:12","SEC","2014-00045375"," / "
"08/04/2014 01:40:16","1033A","2014-00045376","2300 BLOCK SHATTUCK AVE"
"08/04/2014 01:58:11","T","2014-00045377","SACRAMENTO ST/ASHBY AVE"
"08/04/2014 02:12:51","SEC","2014-00045378","2500 BLOCK DWIGHT WAY"
"08/04/2014 02:18:54","T","2014-00045379","BANCROFT WAY/SAN PABLO AVE"
"08/04/2014 02:24:15","PRKVIO","2014-00045380","1800 BLOCK UNIVERSITY AVE"
"08/04/2014 02:24:41","1194","2014-00045381","KITTREDGE ST/SHATTUCK AVE"
"08/04/2014 02:26:16","415E","2014-00045382","SAN PABLO AVE/GILMAN AVE"
"08/04/2014 02:31:22","415E","2014-00045383","900 BLOCK INDIAN ROCK AVE"
"08/04/2014 03:01:17","SEC","2014-00045384"," / "
"08/04/2014 03:19:22","FLAG","2014-00045385","2100 BLOCK SHATTUCK AVE"
"08/04/2014 03:42:18","1194","2014-00045386","KITTREDGE ST/SHATTUCK AVE"
"08/04/2014 04:17:16","SUSCIR","2014-00045387","2700 BLOCK ASHBY PL"
"08/04/2014 04:41:21","FIRE","2014-00045388"," / "
"08/04/2014 04:41:21","FIRE","2014-00008379"," / "
"08/04/2014 04:46:52","SUSCIR","2014-00045390","1400 BLOCK JOSEPHINE ST"
"08/04/2014 04:49:24","AID","2014-00045389"," / "
"08/04/2014 05:16:36","T","2014-00045391","1800 BLOCK UNIVERSITY AVE"
"08/04/2014 05:44:54","415","2014-00045392","1900 BLOCK SHATTUCK AVE"
"08/04/2014 05:54:14","1033A","2014-00045393","2600 BLOCK EIGHTH ST"
"08/04/2014 06:15:56","487","2014-00045398","1700 BLOCK RUSSELL ST"
"08/04/2014 06:20:11","415F","2014-00045394","3000 BLOCK TREMONT ST"
"08/04/2014 06:56:01","415","2014-00045397","1900 BLOCK CENTER ST"
"08/04/2014 06:56:01","415","2014-00045396","1900 BLOCK CENTER ST"
"08/04/2014 07:09:04","602L","2014-00045399","2000 BLOCK FOURTH ST"
"08/04/2014 07:16:48","415","2014-00045400","1900 BLOCK CENTER ST"
"08/04/2014 07:20:46","602L","2014-00045401","2600 BLOCK DWIGHT WAY"
"08/04/2014 07:22:41","20002","2014-00045403","SAN PABLO AVE/HARRISON ST"
"08/04/2014 07:45:55","SUSVEH","2014-00045406","1300 BLOCK PERALTA AVE"
"08/04/2014 07:46:08","T","2014-00045402","MARIN AVE/SHATTUCK AVE"
"08/04/2014 07:55:14","W911","2014-00045404","800 BLOCK VIRGINIA ST"
"08/04/2014 08:30:19","1194","2014-00045405","CHILTON WAY/PARKER ST"
"08/04/2014 08:52:57","T","2014-00045407","STANTON ST/ASHBY AVE"
"08/04/2014 09:15:16","1194","2014-00045408","2400 BLOCK BANCROFT WAY"
"08/04/2014 09:15:25","602L","2014-00045409","2200 BLOCK FULTON ST"
"08/04/2014 09:23:00","SUSPER","2014-00045410","1600 BLOCK SIXTY-THIRD ST"
"08/04/2014 09:26:51","1042","2014-00045411","2600 BLOCK DANA ST"
"08/04/2014 09:55:36","VVER","2014-00045414","800 BLOCK JONES ST"
"08/04/2014 10:07:21","SUSCIR","2014-00045412","2000 BLOCK ALLSTON WAY"
"08/04/2014 10:09:02","594","2014-00045413","2300 BLOCK SAN PABLO AVE"
"08/04/2014 10:12:08","W911","2014-00045415","2500 BLOCK ASHBY AVE"
"08/04/2014 10:19:24","415","2014-00045416","2000 BLOCK ALLSTON WAY"
"08/04/2014 10:24:43","484","2014-00045421","2400 BLOCK ASHBY AVE"
"08/04/2014 10:51:32","1033A","2014-00045417","3100 BLOCK SACRAMENTO ST"
"08/04/2014 10:57:56","415","2014-00045418","1800 BLOCK UNIVERSITY AVE"
"08/04/2014 11:05:58","LOST","2014-00045419","TELEGRAPH AVE/DWIGHT WAY"
"08/04/2014 11:16:53","594","2014-00045420","1300 BLOCK GILMAN ST"
"08/04/2014 11:18:59","SUSPER","2014-00045422","2000 BLOCK BONAR ST"
"08/04/2014 11:28:39","487","2014-00045424","1900 BLOCK FRANCISCO ST"
"08/04/2014 11:30:57","PRKVIO","2014-00045432","1500 BLOCK PRINCE ST"
"08/04/2014 11:35:39","1124","2014-00045423","1700 BLOCK LE ROY AVE"
"08/04/2014 11:37:06","A911","2014-00045439","2000 BLOCK MILVIA ST"
"08/04/2014 11:37:14","A911","2014-00045428","2700 BLOCK WALLACE ST"
"08/04/2014 11:38:58","415","2014-00045426","2100 BLOCK MILVIA ST"
"08/04/2014 11:39:57","242","2014-00045425","1400 BLOCK ALCATRAZ AVE"
"08/04/2014 11:45:34","530 5","2014-00045430","1900 BLOCK YOSEMITE RD"
"08/04/2014 11:47:41","T","2014-00045429","STU/COLL / "
"08/04/2014 11:52:00","20002","2014-00045434","2700 BLOCK MABEL ST"
"08/04/2014 11:52:36","1124","2014-00045431","2500 BLOCK EIGHTH ST"
"08/04/2014 12:03:35","1194","2014-00045433","2300 BLOCK BANCROFT WAY"
"08/04/2014 12:05:57","530 5","2014-00045444","2700 BLOCK BENVENUE AVE"
"08/04/2014 12:10:10","1124","2014-00045435","600 BLOCK COLUSA AVE"
"08/04/2014 12:10:43","SUSVEH","2014-00045436","UNIVERSITY AVE/MARINA BLVD"
"08/04/2014 12:18:48","484","2014-00045437","1700 BLOCK WALNUT ST"
"08/04/2014 12:21:36","ADVICE","2014-00045446","1300 BLOCK ALLSTON WAY"
"08/04/2014 12:21:44","AID","2014-00045441","2100 BLOCK M L KING JR WAY"
"08/04/2014 12:22:08","SEC","2014-00045438","1100 BLOCK TENTH ST"
"08/04/2014 12:33:03","SUSCIR","2014-00045440","EUCLID AVE/HILGARD AVE"
"08/04/2014 12:41:47","OUTAID","2014-00045442","1400 BLOCK EIGHTH ST"
"08/04/2014 12:42:06","OUTAID","2014-00045443","1800 BLOCK DELAWARE ST"
"08/04/2014 12:50:36","653M","2014-00045448","2700 BLOCK WALKER ST"
"08/04/2014 12:52:15","AID","2014-00045445","2100 BLOCK M L KING JR WAY"
"08/04/2014 12:52:56","415","2014-00045447","2500 BLOCK HILLEGASS AVE"
"08/04/2014 12:54:15","459A","2014-00045464","FOURTH ST/CHANNING WAY"
"08/04/2014 12:55:52","602L","2014-00045452","2200 BLOCK CHANNING WAY"
"08/04/2014 12:56:05","1124",,"2100 BLOCK SIXTH ST"
"08/04/2014 13:04:58","AID","2014-00045449","2100 BLOCK TENTH ST"
"08/04/2014 13:07:53","VVER","2014-00045451","800 BLOCK JONES ST"
"08/04/2014 13:12:40","415","2014-00045450","2700 BLOCK COLLEGE AVE"
"08/04/2014 13:23:47","459A","2014-00045485","FIFTH ST/ALLSTON WAY"
"08/04/2014 13:26:00","W911","2014-00045456","1600 BLOCK SACRAMENTO ST"
"08/04/2014 13:26:09","FLAG","2014-00045453","1300 BLOCK EIGHTH ST"
"08/04/2014 13:32:19","1194","2014-00045454","SHATTUCK AVE/KITTREDGE ST"
"08/04/2014 13:34:13","1181","2014-00045455","HASTE ST/M L KING JR WAY"
"08/04/2014 13:37:53","10852","2014-00045462","1900 BLOCK M L KING JR WAY"
"08/04/2014 13:47:24","ADVICE","2014-00045476","2300 BLOCK SPAULDING AVE"
"08/04/2014 14:07:12","SEC","2014-00045457","3100 BLOCK ELLIS ST"
"08/04/2014 14:10:33","1033A","2014-00045458","800 BLOCK HEARST AVE"
"08/04/2014 14:10:42","SUSCIR","2014-00045490","2700 BLOCK CLAREMONT BLVD"
"08/04/2014 14:13:41","459","2014-00045473","700 BLOCK EL CAMINO REAL "
"08/04/2014 14:13:47","1124",,"600 BLOCK JONES ST"
"08/04/2014 14:17:03","1124",,"600 BLOCK PAGE ST"
"08/04/2014 14:21:18","594","2014-00045478","1100 BLOCK VIRGINIA ST"
"08/04/2014 14:27:55","SUSCIR","2014-00045459","SHATTUCK AVE/BANCROFT WAY"
"08/04/2014 14:30:44","A911","2014-00045460","3100 BLOCK MABEL ST"
"08/04/2014 14:39:44","1194","2014-00045461","MILVIA ST/BANCROFT WAY"
"08/04/2014 14:43:29","T","2014-00045463","ADD/10TH / "
"08/04/2014 14:48:52","10851","2014-00045467","1300 BLOCK WARD ST"
"08/04/2014 14:50:07","415","2014-00045465","1100 BLOCK UNIVERSITY AVE"
"08/04/2014 14:59:06","1194","2014-00045466","2500 BLOCK TELEGRAPH AVE"
"08/04/2014 15:01:52","AID",," / "
"08/04/2014 15:12:17","A911","2014-00045468","800 BLOCK UNIVERSITY AVE"
"08/04/2014 15:19:23","T","2014-00045469","2000 BLOCK ALLSTON WAY"
"08/04/2014 15:21:54","484","2014-00045531","2200 BLOCK SHATTUCK AVE"
"08/04/2014 15:30:37","459","2014-00045475","2700 BLOCK DOHR ST"
"08/04/2014 15:39:05","DBF","2014-00045471","1000 BLOCK MARIPOSA AVE"
"08/04/2014 15:41:48","SEC","2014-00045470","1600 BLOCK ALCATRAZ AVE"
"08/04/2014 15:42:05","415","2014-00045477","2500 BLOCK FULTON ST"
"08/04/2014 15:42:54","415","2014-00045480","100 BLOCK FAIRLAWN DR"
"08/04/2014 15:47:23","A911","2014-00045474","1900 BLOCK HEARST AVE"
"08/04/2014 15:48:56","ADVICE","2014-00045486","1800 BLOCK SIXTY-SECOND ST"
"08/04/2014 15:49:56","1033S","2014-00045472","1100 BLOCK CEDAR ST"
"08/04/2014 15:54:50","594","2014-00045484","2700 BLOCK TELEGRAPH AVE"
"08/04/2014 15:59:10","5150","2014-00045493","SHATTUCK AVE/HASTE ST"
"08/04/2014 16:05:33","415","2014-00045483","1200 BLOCK ASHBY AVE"
"08/04/2014 16:06:20","484","2014-00045502","2400 BLOCK DURANT AVE"
"08/04/2014 16:07:24","SUSCIR","2014-00045479","DERBY ST/REGENT ST"
"08/04/2014 16:07:43","415","2014-00045481","1400 BLOCK HOLLY ST"
"08/04/2014 16:19:31","1091E","2014-00045482","2400 BLOCK TELEGRAPH AVE"
"08/04/2014 16:23:10","602L","2014-00045489","1000 BLOCK ASHBY AVE"
"08/04/2014 16:23:12","TRFHAZ",,"SHATTUCK AVE/DURANT AVE"
"08/04/2014 16:40:40","BMCVIO","2014-00045499","2100 BLOCK FIFTH ST"
"08/04/2014 16:46:21","211","2014-00045487","COLBY ST/ASHBY AVE"
"08/04/2014 16:48:44","459","2014-00045492","1300 BLOCK CARRISON ST"
"08/04/2014 17:01:19","T","2014-00045488","CEDAR/HOLLY / "
"08/04/2014 17:05:27","1181","2014-00045491","SAN PABLO AVE/DWIGHT WAY"
"08/04/2014 17:05:40","594","2014-00045494","1700 BLOCK ROSE ST"
"08/04/2014 17:07:24","602L","2014-00045497","1100 BLOCK UNIVERSITY AVE"
"08/04/2014 17:24:21","1056","2014-00045495","1900 BLOCK ASHBY AVE"
"08/04/2014 17:27:04","1067","2014-00045496","BENVENUE AVE/DWIGHT WAY"
"08/04/2014 17:28:03","415","2014-00045501"," / "
"08/04/2014 17:36:29","415","2014-00045500","2200 BLOCK BONAR ST"
"08/04/2014 17:37:20","415","2014-00045513","2700 BLOCK SACRAMENTO ST"
"08/04/2014 17:41:24","PRKVIO",,"2000 BLOCK BANCROFT WAY"
"08/04/2014 17:42:19","1183","2014-00045498","ASHBY AVE/DEAKIN ST"
"08/04/2014 17:49:20","415","2014-00045509","1200 BLOCK RUSSELL ST"
"08/04/2014 17:55:22","SUSPER","2014-00045503","1800 BLOCK FOURTH ST"
"08/04/2014 17:55:38","602L","2014-00045507","1800 BLOCK SEVENTH ST"
"08/04/2014 18:05:43","ADVICE","2014-00045520","2600 BLOCK TELEGRAPH AVE"
"08/04/2014 18:08:10","415","2014-00045521","2700 BLOCK SACRAMENTO ST"
"08/04/2014 18:15:21","1194","2014-00045504","CENTER ST/OXFORD ST"
"08/04/2014 18:16:43","23103","2014-00045508","SAN PABLO AVE/GILMAN AVE"
"08/04/2014 18:23:38","1033A","2014-00045505","1600 BLOCK SIXTH ST"
"08/04/2014 18:30:07","FOUND","2014-00045536","2300 BLOCK DERBY ST"
"08/04/2014 18:30:57","T","2014-00045506","TELE/HASTE / "
"08/04/2014 18:37:09","415","2014-00045515","1400 BLOCK ALCATRAZ AVE"
"08/04/2014 18:41:29","A911","2014-00045510","2500 BLOCK TELEGRAPH AVE"
"08/04/2014 18:45:10","484","2014-00045511","900 BLOCK HEINZ AVE"
"08/04/2014 18:51:16","T","2014-00045512","FUL/BAN / "
"08/04/2014 18:51:18","AID","2014-00045514","1800 BLOCK SCENIC AVE"
"08/04/2014 18:54:26","484","2014-00045523","2000 BLOCK ALLSTON WAY"
"08/04/2014 18:58:07","TRFHAZ","2014-00045518","COLLEGE AVE/ASHBY AVE"
"08/04/2014 18:59:15","647J","2014-00045516","1300 BLOCK THIRD ST"
"08/04/2014 18:59:48","459A","2014-00045519","FOURTH ST/DELAWARE ST"
"08/04/2014 19:04:26","5150","2014-00045517","2400 BLOCK DWIGHT WAY"
"08/04/2014 19:25:53","PCVIO","2014-00045527","2000 BLOCK SAN PABLO AVE"
"08/04/2014 19:31:11","647F","2014-00045539","2900 BLOCK SACRAMENTO ST"
"08/04/2014 19:35:42","OUTAID","2014-00045522"," / "
"08/04/2014 19:36:12","NEW",,"<UNKNOWN> / "
"08/04/2014 19:41:03","AID","2014-00045546","1400 BLOCK ASHBY AVE"
"08/04/2014 20:07:57","415","2014-00045529","2200 BLOCK SHATTUCK AVE"
"08/04/2014 20:09:23","653M","2014-00045541","1000 BLOCK CHANNING WAY"
"08/04/2014 20:10:33","1033A","2014-00045525","1700 BLOCK SAN PABLO AVE"
"08/04/2014 20:10:59","T","2014-00045524","1300 HOPKINS / "
"08/04/2014 20:21:30","1033A","2014-00045526","1200 BLOCK GILMAN ST"
"08/04/2014 20:23:09","415","2014-00045534","1200 BLOCK ASHBY AVE"
"08/04/2014 20:28:35","SUSVEH","2014-00045528","ASHBY AVE/HILLEGASS AVE"
"08/04/2014 20:44:44","415E","2014-00045532","2400 BLOCK BROWNING ST"
"08/04/2014 20:46:07","415","2014-00045540","2700 BLOCK SACRAMENTO ST"
"08/04/2014 20:48:38","1194","2014-00045530","2550 DURANT / "
"08/04/2014 20:52:10","415","2014-00045535","1000 BLOCK DELAWARE ST"
"08/04/2014 20:57:31","ADVICE","2014-00045542","1800 BLOCK FRANCISCO ST"
"08/04/2014 21:14:10","T","2014-00045537","SP/UNI / "
"08/04/2014 21:18:22","415","2014-00045538","300 BLOCK PANORAMIC WAY"
"08/04/2014 21:19:34","459","2014-00045547","3000 BLOCK ACTON ST"
"08/04/2014 21:25:34","BMCVIO","2014-00045543","2200 BLOCK EIGHTH ST"
"08/04/2014 21:32:23","BMCVIO","2014-00045544","CARLETON ST/TELEGRAPH AVE"
"08/04/2014 21:46:30","T","2014-00045545","2100 BLOCK SPAULDING AVE"
"08/04/2014 21:54:27","SEC","2014-00045548","2999 REGENT / "
"08/04/2014 21:55:08","FLAG","2014-00045549","SAN PABLO AVE/CHANNING WAY"
