"Date-Time","Call-Incident Type","Incident No.","Full Address"
"08/22/2014 00:03:10","415E","2014-00049216","2700 BLOCK CHANNING WAY"
"08/22/2014 00:06:38","415","2014-00049215","SHATTUCK AVE/ALLSTON WAY"
"08/22/2014 00:14:21","415E","2014-00049219","3100 BLOCK COLLEGE AVE"
"08/22/2014 00:25:22","10851","2014-00049221","2700 BLOCK EIGHTH ST"
"08/22/2014 00:26:16","415E","2014-00049218","2400 BLOCK PROSPECT ST"
"08/22/2014 00:33:56","SUSPER","2014-00049220","ALLSTON WAY/SHATTUCK AVE"
"08/22/2014 00:57:32","SEC","2014-00049222","CHANNING WAY/PIEDMONT AVE / "
"08/22/2014 01:03:11","602L","2014-00049223","2300 BLOCK BANCROFT WAY"
"08/22/2014 01:12:30","SEC","2014-00049224","1800 BLOCK HEARST AVE"
"08/22/2014 01:21:18","415E","2014-00049227","2500 BLOCK DURANT AVE"
"08/22/2014 01:24:53","SUSPER","2014-00049226","DERBY ST/COLLEGE AVE"
"08/22/2014 01:30:35","SEC","2014-00049225","TEL/DURANT / "
"08/22/2014 01:33:25","1042","2014-00049228","700 BLOCK HARRISON ST"
"08/22/2014 01:39:59","SUSPER","2014-00049231","1700 BLOCK HEARST AVE"
"08/22/2014 01:50:02","415E","2014-00049229","DURANT AVE/TELEGRAPH AVE"
"08/22/2014 02:02:56","SUSPER","2014-00049230","2400 BLOCK LE CONTE AVE"
"08/22/2014 03:20:54","SUSPER","2014-00049232","2000 BLOCK CALIFORNIA ST"
"08/22/2014 03:35:04","415","2014-00049235","200 BLOCK UNIVERSITY AVE"
"08/22/2014 03:37:48","5150","2014-00049234","PARKER ST/SAN PABLO AVE"
"08/22/2014 03:41:19","SUSCIR","2014-00049233","2000 BLOCK VIRGINIA ST"
"08/22/2014 04:13:52","647F","2014-00049236","2700 BLOCK RUSSELL ST"
"08/22/2014 04:40:49","SUSCIR","2014-00049237","SAN PABLO AVE/BANCROFT WAY"
"08/22/2014 04:50:04","1033A","2014-00049238","2200 BLOCK ACTON ST"
"08/22/2014 05:53:50","415E","2014-00049243","HILLEGASS AVE/DWIGHT WAY"
"08/22/2014 06:13:23","SUSPER","2014-00049240","BONAR ST/ALLSTON WAY"
"08/22/2014 06:15:49","484","2014-00049241","COLLEGE AVE/RUSSELL ST"
"08/22/2014 06:36:13","415E","2014-00049246","1700 BLOCK LE ROY AVE"
"08/22/2014 06:40:40","1033A","2014-00049242","3000 BLOCK ACTON ST"
"08/22/2014 06:44:48","1057","2014-00049256","1900 BLOCK CALIFORNIA ST"
"08/22/2014 07:18:36","1033A","2014-00049245","200 BLOCK EUCALYPTUS RD"
"08/22/2014 07:21:07","FLAG","2014-00049244","SAN PABLO AVE/DWIGHT WAY"
"08/22/2014 07:30:28","SUSPER","2014-00049247","2900 BLOCK ACTON ST"
"08/22/2014 07:33:15","10852","2014-00049255","1800 BLOCK SIXTH ST"
"08/22/2014 07:40:32","PRKVIO","2014-00049249","2000 BLOCK CENTER ST"
"08/22/2014 08:29:05","1033A","2014-00049248","1800 BLOCK BANCROFT WAY"
