"Date-Time","Call-Incident Type","Incident No.","Full Address"
"10/14/2014 00:03:52","415E","2014-00061070","2000 BLOCK KITTREDGE ST"
"10/14/2014 00:05:02","T","2014-00061069","SAN PABLO AVE/SIXTY-SIXTH ST"
"10/14/2014 00:08:04","415E","2014-00061072","COLLEGE AVE/DURANT AVE"
"10/14/2014 00:13:50","415","2014-00061071","2900 BLOCK COLLEGE AVE"
"10/14/2014 00:23:11","647F","2014-00061073","2000 BLOCK SHATTUCK AVE"
"10/14/2014 00:45:11","T","2014-00061074","ALLSTON WAY/BONAR ST"
"10/14/2014 01:01:49","1091B","2014-00061075","RUSSELL ST/CLAREMONT BLVD"
"10/14/2014 01:07:34","602L","2014-00061076","2400 BLOCK DANA ST"
"10/14/2014 02:13:36","415","2014-00061077","3200 BLOCK TREMONT ST"
"10/14/2014 02:16:05","415E","2014-00061078","2400 BLOCK PROSPECT ST"
"10/14/2014 02:27:27","415F","2014-00061079","1600 BLOCK DWIGHT WAY"
"10/14/2014 03:13:06","SEC","2014-00061080","100 BLOCK SEAWALL DR"
"10/14/2014 03:17:40","1196","2014-00061081","HEARST AVE/MCGEE AVE"
"10/14/2014 03:24:47","SEC","2014-00061082","1900 BLOCK SHATTUCK AVE"
"10/14/2014 03:42:27","1194","2014-00061086","ALLSTON WAY/SHATTUCK AVE"
"10/14/2014 03:42:27","1194","2014-00061083","ALLSTON WAY/SHATTUCK AVE"
"10/14/2014 03:43:27","A911","2014-00061084","1000 BLOCK MONTEREY AVE"
"10/14/2014 03:57:44","SEC","2014-00061085","2600 BLOCK DWIGHT WAY"
"10/14/2014 04:52:09","1033A","2014-00061087","2000 BLOCK SAN PABLO AVE"
"10/14/2014 05:19:50","SEC","2014-00061088","ADDISON ST/MILVIA ST"
"10/14/2014 05:20:01","T","2014-00061089","SAN PABLO AVE/ASHBY AVE"
"10/14/2014 05:40:43","484","2014-00061091","2400 BLOCK ASHBY AVE"
"10/14/2014 06:28:15","PRKVIO","2014-00061090","1700 BLOCK PARKER ST"
"10/14/2014 06:45:29","SEC","2014-00061092","1100 BLOCK SAN PABLO AVE"
"10/14/2014 06:46:30","5150","2014-00061093","2100 BLOCK M L KING JR WAY"
"10/14/2014 07:14:56","T","2014-00061094","ARLINGTON AVE/THE CIRCLE "
"10/14/2014 07:25:54","1194","2014-00061095","SHATTUCK/ALLSTON / "
"10/14/2014 07:27:54","DRUGS","2014-00061096","2200 BLOCK MILVIA ST"
"10/14/2014 07:43:15","1194","2014-00061097","TEL/CARLTON / "
"10/14/2014 07:44:19","SEC","2014-00061098","THOUSAND OAK SCHOOL / "
"10/14/2014 07:46:10","602L","2014-00061102","2400 BLOCK BANCROFT WAY"
"10/14/2014 07:49:09","T","2014-00061099","DWIG/4 / "
"10/14/2014 08:02:46","PRKVIO","2014-00061100","3100 BLOCK MABEL ST"
"10/14/2014 08:04:36","1042","2014-00061108","2100 BLOCK KITTREDGE ST"
"10/14/2014 08:09:25","T","2014-00061101","AVALON AVE/CLAREMONT AVE"
"10/14/2014 08:15:12","T","2014-00061103","5/ADD / "
"10/14/2014 08:16:04","T","2014-00061104","RU/SAC / "
"10/14/2014 08:20:43","SEC","2014-00061105","800 BLOCK REGAL RD"
"10/14/2014 08:23:46","W911","2014-00061106","2900 BLOCK FULTON ST"
"10/14/2014 08:25:26","BMCVIO","2014-00061107","1300 BLOCK SHATTUCK AVE"
"10/14/2014 08:30:49","1033A","2014-00061109","1300 BLOCK RUSSELL ST"
"10/14/2014 08:35:32","SUSPER","2014-00061110","ASHBY AVE/ADELINE ST"
"10/14/2014 08:57:27","T","2014-00061111","DWIGHT WAY/MATHEWS ST"
"10/14/2014 09:01:07","BMCVIO","2014-00061117","1800 BLOCK NINTH ST"
"10/14/2014 09:03:09","415","2014-00061113","2300 BLOCK BROWNING ST"
"10/14/2014 09:06:15","FLAG","2014-00061112"," / "
"10/14/2014 09:14:03","1194","2014-00061114","DURANT AVE/SHATTUCK AVE"
"10/14/2014 09:16:18","T","2014-00061115","HAS/ATH / "
"10/14/2014 09:18:11","T","2014-00061116","SAC/UN / "
"10/14/2014 09:42:38","DRUGS","2014-00061118","M L KING JR WAY/RUSSELL ST"
"10/14/2014 09:43:21","415","2014-00061121","UNIVERSITY AVE/SAN PABLO AVE"
"10/14/2014 09:44:00","484","2014-00061127","2400 BLOCK ELLSWORTH ST"
"10/14/2014 09:44:40","1124","2014-00061119","1000 BLOCK VIRGINIA ST"
"10/14/2014 09:45:52","FOUND","2014-00061120","2100 BLOCK M L KING JR WAY"
"10/14/2014 09:48:53","484","2014-00061122","1400 BLOCK GRIZZLY PEAK BLVD"
"10/14/2014 09:59:03","1124","2014-00061124","1300 BLOCK ACTON ST"
"10/14/2014 10:22:45","A911","2014-00061126","2600 BLOCK ACTON ST"
"10/14/2014 10:23:35","W911","2014-00061125","2500 BLOCK MILVIA ST"
"10/14/2014 10:26:22","PRKVIO","2014-00061135","CENTER ST/MILVIA ST"
"10/14/2014 10:27:54","A911","2014-00061128","1800 BLOCK FOURTH ST"
"10/14/2014 10:39:36","KNOCK","2014-00061129","2200 BLOCK STUART ST"
"10/14/2014 10:39:39","1042","2014-00061130","1100 BLOCK OXFORD ST"
"10/14/2014 10:48:12","1124","2014-00061131","1200 BLOCK FRANCISCO ST"
